주소,y,x
서울특별시 종로구 지봉로 86,37.57782273,127.0156281
서울특별시 종로구 종로65길 10,37.57487529,127.0199617
서울특별시 종로구 지봉로 8-6,37.57071856,127.0163431
서울특별시 종로구 지봉로 87,37.57802956,127.0145586
서울특별시 종로구 삼봉로 43,37.57319913,126.9788133
서울특별시 중구 장충단로 88,37.55349305,127.0030266
서울특별시 종로구 돈화문로9길 27주차장,37.57150054,126.9902421
서울특별시 용산구,37.53243104,126.9905823
서울특별시 용산구 유엔빌리지길 200-16,37.5384695,127.0135954
"서울특별시 성동구 왕십리광장로 17 (행당동, 왕십리민자역사)비트플러스",37.56144175,127.0383942
"서울특별시 마포구 양화로 130 (서교동, RYSE)아주호텔서교",37.55433491,126.9212074
"서울특별시 서대문구 거북골로 120 (남가좌동, DMC센트레빌아파트)201동 지하1층 A05기둥",37.57548326,126.9160975
"서울특별시 서대문구 거북골로14길 32 (북가좌동, DMC아이파크아파트) 101동~105동",37.57695495,126.9144668
"서울특별시 마포구 마포대로 137 (공덕동, KPX빌딩)",37.5467934,126.952614
"서울특별시 용산구 이촌로64길 15 (이촌동, LG한강자이아파트)LG한강자이아파트",37.52035551,126.9713608
"서울특별시 종로구 경교장길 35 (평동, 경희궁자이3단지)",37.56885372,126.9651149
"서울특별시 종로구 경교장길 35 (평동, 경희궁자이3단지)306동",37.56885372,126.9651149
"서울특별시 성동구 난계로 73 (하왕십리동, 극동미라주아파트)극동미라주",37.55948756,127.0232984
"서울특별시 성동구 금호로 107 (금호동2가, 래미안하이리버)",37.55227227,127.0242376
"서울특별시 성동구 금호산8길 14(금호동3가, 금호자이2차) 금호자이2차 102동 B3 B-01 기둥",37.55071593,127.0221903
"서울특별시 성동구 무수막길 69 (금호동2가, 금호초등학교)",37.55189794,127.0207529
서울특별시 서대문구 증가로 191 (남가좌동     남가좌삼성아파트) 101동~114동        201동~202동,37.57849412,126.9173896
"서울특별시 중구 다산로 32 (신당동, 남산타운) 1동~42동,상가(844 (남산타운))",37.54716677,127.0056772
"서울특별시 종로구 사직로8길 20 (내수동, 경희궁파크팰리스)",37.57393033,126.9705923
"서울특별시 종로구 대학로 101 (연건동, 서울대학교병원)",37.58045239,126.9971964
"서울특별시 종로구 종로1길 50 (중학동, 더케이트윈타워)",37.57472447,126.9790224
"서울특별시 성동구 무학로8길 8 (홍익동, 도선동공영주차장)",37.56550342,127.0314774
